protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
Q9LJV8	1.210294471220407	0.07284237460662157	21.693213635979312	16.615252835406437	8.040777595132703e-14	4.588603747622396e-13	At_XVE_RAPTOR_suc_24h	At_XVE_LST8_suc_24h	R0967	AT3G29075	NA	NA	biological_process	phosphatidic acid binding	glycine-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:822552]	PLD-regulated protein1-like	Q93YQ1	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q43284	2.2483092924176966	0.1073975185128899	23.29593655702591	20.934462206851208	1.3101026533617703e-16	1.7413786821081919e-15	At_XVE_RAPTOR_suc_4h	At_XVE_LST8_suc_4h	R0967	AT5G51210	MWD22.16;<br>MWD22_16;<br>oleosin3	lipid droplet; membrane; monolayer-surrounded lipid storage body	post-embryonic development; reproductive structure development	molecular_function	oleosin3 [Source:NCBI gene (formerly Entrezgene);Acc:835196]	Oleosin	Q93YQ1	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	2.270678378146478	0.02659241764188815	22.13338165447885	85.38818879595678	2.225416492068921e-29	2.381195646513745e-26	At_XVE_RAPTOR_suc_4h	At_XVE_LST8_suc_4h	R0967	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	Q93YQ1	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P29514	1.004613949902163	0.08646310557593026	22.21778208243483	11.618989894133865	6.508884873961695e-11	5.256231558595483e-10	At_XVE_RAPTOR_man_4h	At_XVE_RAPTOR_man_24h	R0967	AT5G12250	beta-6 tubulin;<br>MXC9.21;<br>MXC9_21	cytoplasm; cytoskeleton; microtubule; microtubule cytoskeleton; plastid	cytoskeleton organization; microtubule-based process; response to cold	GTP binding; GTPase activity; metal ion binding; mRNA binding; nucleotide binding; structural constituent of cytoskeleton	beta-6 tubulin [Source:NCBI gene (formerly Entrezgene);Acc:831100]	Tubulin; Beta tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Beta tubulin, autoregulation binding site; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9ASV6	1.0252552304191094	0.07295634290290991	22.20697123462918	14.05299648563136	1.5607682813101102e-12	1.704104143879406e-11	At_XVE_RAPTOR_man_4h	At_XVE_RAPTOR_man_24h	R0967	AT3G15190	plastid ribosomal protein S20	chloroplast; chloroplast envelope; chloroplast stroma; cytosol; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	chloroplast 30S ribosomal protein S20 [Source:NCBI gene (formerly Entrezgene);Acc:820750]	Ribosomal protein S20; Ribosomal protein S20 superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P29514	1.153931637300037	0.08409352276347119	22.21778208243483	13.722003780786851	2.4955857017156936e-12	8.216236002571667e-11	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_man_24h	R0967	AT5G12250	beta-6 tubulin;<br>MXC9.21;<br>MXC9_21	cytoplasm; cytoskeleton; microtubule; microtubule cytoskeleton; plastid	cytoskeleton organization; microtubule-based process; response to cold	GTP binding; GTPase activity; metal ion binding; mRNA binding; nucleotide binding; structural constituent of cytoskeleton	beta-6 tubulin [Source:NCBI gene (formerly Entrezgene);Acc:831100]	Tubulin; Beta tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Beta tubulin, autoregulation binding site; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FZ76	1.2488690469807011	0.08030181508922977	25.74653248930137	15.55218951891664	1.3280168890996567e-14	1.68163085365282e-13	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT1G18540	F25I16.12;<br>F25I16_12	cytosolic large ribosomal subunit; cytosolic ribosome; endoplasmic reticulum; nucleus; plasma membrane; plasmodesma; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L6 family protein [Source:NCBI gene (formerly Entrezgene);Acc:838435]	60S ribosomal protein L6E; Ribosomal protein L6, N-terminal; Translation protein SH3-like domain superfamily; Ribosomal protein L2, domain 2; Ribosomal Protein L6, KOW domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q43284	1.4180826911815252	0.1770497661396344	9.702713531674153	8.009514624623234	1.399682911681054e-5	8.977517328787209e-5	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT5G51210	MWD22.16;<br>MWD22_16;<br>oleosin3	lipid droplet; membrane; monolayer-surrounded lipid storage body	post-embryonic development; reproductive structure development	molecular_function	oleosin3 [Source:NCBI gene (formerly Entrezgene);Acc:835196]	Oleosin	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9ASV6	1.550918529364708	0.06455866493717656	10.310812029258267	24.023398421791104	2.1718148694303836e-10	2.087891990041543e-8	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT3G15190	plastid ribosomal protein S20	chloroplast; chloroplast envelope; chloroplast stroma; cytosol; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	chloroplast 30S ribosomal protein S20 [Source:NCBI gene (formerly Entrezgene);Acc:820750]	Ribosomal protein S20; Ribosomal protein S20 superfamily	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9SR09	1.321410391451752	0.18569297201051024	10.310812029258267	7.116103410617824	2.752679131822603e-5	1.5909866802354462e-4	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT3G04650	F7O18.13<br>F7O18_13	chloroplast; cytosol	NA	molecular_function	FAD/NAD(P)-binding oxidoreductase family protein [Source:NCBI gene (formerly Entrezgene);Acc:819623]	FAD/NAD(P)-binding domain superfamily	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	2.04504910989723	0.05096985878719913	9.780203785147831	40.12271484673675	3.5101864880295563e-12	1.0031332941346687e-9	At_35S_FKBP12_rap_24h	At_35S_FKBP12_ctrl_24h	R1017	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	1.7652697600911953	0.05514500628958092	10.310812029258267	32.011416424930665	1.1673580849288467e-11	2.162271360644011e-9	At_35S_FKBP12_rap_24h	At_35S_FKBP12_ctrl_24h	R1017	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	4.422416749558688	0.15893674592742602	9.166419901899994	27.82501128831504	3.608693925046405e-10	2.2637953110291107e-8	At_35S_FKBP12_rap_24h	At_35S_FKBP12_ctrl_24h	R1017	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	3.904322149975663	0.04914379016132361	13.642565360370686	79.44690747618368	1.3806239775955074e-19	2.334635146114003e-16	At_XVE_LST8_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q43284	1.7994029021967808	0.08596228136819405	10.266769066811024	20.93247030624478	9.327224912119683e-10	4.075539360825423e-9	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT5G51210	MWD22.16;<br>MWD22_16;<br>oleosin3	lipid droplet; membrane; monolayer-surrounded lipid storage body	post-embryonic development; reproductive structure development	molecular_function	oleosin3 [Source:NCBI gene (formerly Entrezgene);Acc:835196]	Oleosin	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	2.837630932063969	0.05917063156700438	11.33956098480402	47.95674571853533	1.8754590872829414e-14	5.545605165616512e-13	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	2.490000075843407	0.08240741015002431	12.494242879608809	30.215730251810033	4.650057173210176e-13	6.552705566582007e-12	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O04603	1.436755963842661	0.06265707215148954	14.374584870565316	22.930467615354495	1.0026443384003313e-12	2.4221022517642286e-11	At_XVE_LST8_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT4G01310	F2N1.5;<br>F2N1_5	chloroplast; chloroplast envelope; chloroplast stroma; cytosol; cytosolic ribosome; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	Ribosomal L5P family protein [Source:NCBI gene (formerly Entrezgene);Acc:827947]	Ribosomal protein L5; Ribosomal protein L5, conserved site; Ribosomal protein L5, bacterial-type; Ribosomal protein L5 domain superfamily; Ribosomal protein L5, C-terminal; Ribosomal protein L5, N-terminal	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P29514	2.663086538731662	0.15023867005179517	11.844261516148642	17.725706289955546	6.8609856224512e-10	6.138585548976182e-9	At_XVE_LST8_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G12250	beta-6 tubulin;<br>MXC9.21;<br>MXC9_21	cytoplasm; cytoskeleton; microtubule; microtubule cytoskeleton; plastid	cytoskeleton organization; microtubule-based process; response to cold	GTP binding; GTPase activity; metal ion binding; mRNA binding; nucleotide binding; structural constituent of cytoskeleton	beta-6 tubulin [Source:NCBI gene (formerly Entrezgene);Acc:831100]	Tubulin; Beta tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Beta tubulin, autoregulation binding site; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P92959	2.319318387786098	0.07891170270899307	13.41978063714103	29.39131089768995	1.4185516464954653e-13	5.711359129104361e-12	At_XVE_LST8_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G54600	MRB17.10;<br>MRB17_10;<br>plastid ribosomal protein L24;<br>SUPPRESSOR OF VARIEGATION 8;<br>SVR8	chloroplast; chloroplast envelope; chloroplast stroma; plastid; ribonucleoprotein complex; ribosome	plastid translation; translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	Translation protein SH3-like family protein [Source:NCBI gene (formerly Entrezgene);Acc:835549]	Ribosomal protein L24; KOW; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain superfamily; Ribosomal protein L2, domain 2; Ribosomal protein L26/L24, KOW domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08112	1.970069032572492	0.08206134688714854	13.0235606510767	24.00727147802908	3.623697426519524e-12	6.808524831382795e-11	At_XVE_LST8_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G04270	cytosolic ribosomal protein S15;<br>F19P19.29;<br>F19P19_29;<br>RIBOSOMAL PROTEIN S15	cytoplasm; cytosolic ribosome; cytosolic small ribosomal subunit; extracellular region; plant-type vacuole; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	cytosolic ribosomal protein S15 [Source:NCBI gene (formerly Entrezgene);Acc:839564]	Ribosomal protein S19/S15; Ribosomal protein S19A/S15e; Ribosomal protein S15/S19, conserved site; Ribosomal protein S19/S15, superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9ASV6	2.438814188901832	0.0990293980786548	13.011034264477058	24.62717371022276	2.666246128851436e-12	5.4320749444431056e-11	At_XVE_LST8_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT3G15190	plastid ribosomal protein S20	chloroplast; chloroplast envelope; chloroplast stroma; cytosol; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	chloroplast 30S ribosomal protein S20 [Source:NCBI gene (formerly Entrezgene);Acc:820750]	Ribosomal protein S20; Ribosomal protein S20 superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FHG2	2.4620688236641017	0.16270613802559136	11.325374633103516	15.131997191629324	7.2694423427779034e-9	4.801807422514623e-8	At_XVE_LST8_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G46430	K11I1.2;<br>K11I1_2	cytosolic large ribosomal subunit; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L32e [Source:NCBI gene (formerly Entrezgene);Acc:834686]	Ribosomal protein L32e; Ribosomal protein L32e, conserved site; Ribosomal protein L32e superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	3.3963082638707363	0.05516803657564054	13.642565360370686	61.56297150822251	4.4372508006634885e-18	2.5011303679739863e-15	At_XVE_LST8_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9M339	1.424164732090928	0.08213405116172258	10.55396297040306	17.339516460557103	4.275347964546726e-9	3.0764312374674526e-8	At_XVE_LST8_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT3G53870	NA	cytosol; cytosolic ribosome; cytosolic small ribosomal subunit; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	Ribosomal protein S3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:824554]	Ribosomal protein S3, C-terminal; K Homology domain, type 2; Ribosomal protein S3, eukaryotic/archaeal; K homology domain superfamily, prokaryotic type; K homology domain-like, alpha/beta; Ribosomal protein S3, C-terminal domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9SRX2	1.9877728590022337	0.11094668401158043	14.467524385978074	17.91646930876053	2.797031932584241e-11	3.84766328417037e-10	At_XVE_LST8_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G02780	embryo defective 2386;<br>T14P4.34	cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; extracellular region; nucleolus; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; structural constituent of ribosome	Ribosomal protein L19e family protein [Source:NCBI gene (formerly Entrezgene);Acc:839407]	Ribosomal protein L19/L19e; Ribosomal protein L19/L19e, domain 1; Ribosomal protein L19/L19e conserved site; Ribosomal protein L19, eukaryotic; Ribosomal protein L19/L19e superfamily; 60S ribosomal protein L19	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LJV8	1.598630309575856	0.2320802664871564	13.45108720380702	6.888264710193816	9.226569648824469e-6	2.8419179009402872e-5	At_XVE_LST8_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT3G29075	NA	NA	biological_process	phosphatidic acid binding	glycine-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:822552]	PLD-regulated protein1-like	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9SR09	1.410708442020027	0.15576927798057164	13.327942216281304	9.056397129836975	4.623588217780581e-7	1.897691183559942e-6	At_XVE_LST8_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT3G04650	F7O18.13<br>F7O18_13	chloroplast; cytosol	NA	molecular_function	FAD/NAD(P)-binding oxidoreductase family protein [Source:NCBI gene (formerly Entrezgene);Acc:819623]	FAD/NAD(P)-binding domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O04603	1.5042154780014805	0.06265707215148954	14.374584870565316	24.007114063112517	5.266856140580128e-13	1.289116548805178e-11	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT4G01310	F2N1.5;<br>F2N1_5	chloroplast; chloroplast envelope; chloroplast stroma; cytosol; cytosolic ribosome; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	Ribosomal L5P family protein [Source:NCBI gene (formerly Entrezgene);Acc:827947]	Ribosomal protein L5; Ribosomal protein L5, conserved site; Ribosomal protein L5, bacterial-type; Ribosomal protein L5 domain superfamily; Ribosomal protein L5, C-terminal; Ribosomal protein L5, N-terminal	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P29514	2.60800619393468	0.11951115283922602	11.844261516148642	21.822282958337247	6.259964555865128e-11	7.30041383721926e-10	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G12250	beta-6 tubulin;<br>MXC9.21;<br>MXC9_21	cytoplasm; cytoskeleton; microtubule; microtubule cytoskeleton; plastid	cytoskeleton organization; microtubule-based process; response to cold	GTP binding; GTPase activity; metal ion binding; mRNA binding; nucleotide binding; structural constituent of cytoskeleton	beta-6 tubulin [Source:NCBI gene (formerly Entrezgene);Acc:831100]	Tubulin; Beta tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Beta tubulin, autoregulation binding site; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P92959	2.0102597168306	0.07516401913698542	13.41978063714103	26.744973724288588	4.932869137232687e-13	1.2449972703075336e-11	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G54600	MRB17.10;<br>MRB17_10;<br>plastid ribosomal protein L24;<br>SUPPRESSOR OF VARIEGATION 8;<br>SVR8	chloroplast; chloroplast envelope; chloroplast stroma; plastid; ribonucleoprotein complex; ribosome	plastid translation; translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	Translation protein SH3-like family protein [Source:NCBI gene (formerly Entrezgene);Acc:835549]	Ribosomal protein L24; KOW; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain superfamily; Ribosomal protein L2, domain 2; Ribosomal protein L26/L24, KOW domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08112	2.3034318347301	0.08206134688714856	13.0235606510767	28.0696323190722	4.905043001751138e-13	1.2449972703075336e-11	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G04270	cytosolic ribosomal protein S15;<br>F19P19.29;<br>F19P19_29;<br>RIBOSOMAL PROTEIN S15	cytoplasm; cytosolic ribosome; cytosolic small ribosomal subunit; extracellular region; plant-type vacuole; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	cytosolic ribosomal protein S15 [Source:NCBI gene (formerly Entrezgene);Acc:839564]	Ribosomal protein S19/S15; Ribosomal protein S19A/S15e; Ribosomal protein S15/S19, conserved site; Ribosomal protein S19/S15, superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q43284	1.9810518469358989	0.09723748040867444	10.266769066811024	20.37333586400879	1.224235659997501e-9	1.0197943354954554e-8	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G51210	MWD22.16;<br>MWD22_16;<br>oleosin3	lipid droplet; membrane; monolayer-surrounded lipid storage body	post-embryonic development; reproductive structure development	molecular_function	oleosin3 [Source:NCBI gene (formerly Entrezgene);Acc:835196]	Oleosin	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
