protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
O80725	1.8894409752807448	0.1151073054789472	13.34396502917863	16.414605201807262	3.1052614193136135e-10	1.5045836848307514e-9	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT2G47000	ARABIDOPSIS P-GLYCOPROTEIN 4;<br>AtABCB4;<br>ATP binding cassette subfamily B4;<br>ATP-binding cassette B4;<br>ATPGP4;<br>F14M4.17;<br>MDR4;<br>MULTIDRUG RESISTANCE 4;<br>P-GLYCOPROTEIN 4;<br>PGP4	cytosol; membrane; plasma membrane; plasmodesma	auxin export across the plasma membrane; auxin import into cell; auxin polar transport; auxin-activated signaling pathway; basipetal auxin transport; gravitropism; response to auxin; response to cytokinin; root hair elongation; transmembrane transport; xenobiotic transport	ABC-type transporter activity; ABC-type xenobiotic transporter activity; ATP binding; ATP hydrolysis activity; auxin efflux transmembrane transporter activity; auxin influx transmembrane transporter activity; nucleotide binding	ATP binding cassette subfamily B4 [Source:NCBI gene (formerly Entrezgene);Acc:819314]	ABC transporter-like, ATP-binding domain; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter-like, conserved site; P-loop containing nucleoside triphosphate hydrolase; ABC transporter type 1, transmembrane domain superfamily; Type 1 protein exporter	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15455	1.1523528048026352	0.05596411966276416	14.384813161716409	20.59092167886553	4.453633052833325e-12	3.746812682756792e-11	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT5G44120	12S STORAGE PROTEIN;<br>ATCRA1;<br>CRU1;<br>CRUCIFERINA;<br>MLN1.4;<br>MLN1_4	protein storage vacuole; vacuole	cellular response to abscisic acid stimulus; response to abscisic acid; seed maturation	nutrient reservoir activity	RmlC-like cupins superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:834435]	11-S seed storage protein, plant; Cupin 1; RmlC-like cupin domain superfamily; RmlC-like jelly roll fold; 11-S seed storage protein, conserved site	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15456	1.8213179421235732	0.11055447280689654	13.39136344375363	16.47439398770266	2.8156265808427774e-10	1.3921709205278179e-9	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT1G03880	CRB;<br>cruciferin 2;<br>CRUCIFERIN B;<br>F21M11.19;<br>F21M11_19	protein storage vacuole; vacuole	cellular response to abscisic acid stimulus; response to abscisic acid; seed maturation	nutrient reservoir activity	cruciferin 2 [Source:NCBI gene (formerly Entrezgene);Acc:839383]	11-S seed storage protein, plant; Cupin 1; RmlC-like cupin domain superfamily; RmlC-like jelly roll fold; 11-S seed storage protein, conserved site	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15458	1.6347497273454077	0.10516848153750462	11.693837097620808	15.544103170895662	3.611570306210852e-9	1.4039460661615058e-8	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT4G27150	AT2S2;<br>seed storage albumin 2;<br>T24A18.100;<br>T24A18_100	NA	biological_process	molecular_function; nutrient reservoir activity	seed storage albumin 2 [Source:NCBI gene (formerly Entrezgene);Acc:828823]	Napin/ 2S seed storage protein/Conglutin; Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain; Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P16181	1.009509169120124	0.05664598369135137	14.708305559665938	17.821372378678532	2.301646450173897e-11	1.5323165934031728e-10	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G48930	embryo defective 1080	cytoplasm; cytosol; cytosolic ribosome; cytosolic small ribosomal subunit; plant-type cell wall; plasmodesma; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	Nucleic acid-binding, OB-fold-like protein [Source:NCBI gene (formerly Entrezgene);Acc:824054]	Ribosomal protein S17/S11; Nucleic acid-binding, OB-fold; Ribosomal protein S17, conserved site; Ribosomal protein S17, archaeal/eukaryotic; 40S ribosomal protein S11, N-terminal	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P19456	2.1610152618348795	0.08370453340114221	13.376937965399565	25.81718306078498	8.38044268600185e-13	9.900582069736695e-12	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT4G30190	AHA2;<br>F9N11.40;<br>F9N11_40;<br>H(+)-ATPase 2;<br>P-TYPE H(+)-ATPASE ISOFORM 2;<br>PLASMA MEMBRANE PROTON ATPASE 2;<br>PMA2	membrane; plasma membrane	monoatomic ion transport; proton export across plasma membrane; proton transmembrane transport; regulation of intracellular pH	ATP binding; ATP hydrolysis activity; magnesium ion binding; metal ion binding; nucleotide binding; P-type proton-exporting transporter activity; protein binding; transporter activity	H[+]-ATPase 2 [Source:NCBI gene (formerly Entrezgene);Acc:829142]	P-type ATPase; Cation-transporting P-type ATPase, N-terminal; P-type ATPase, subfamily IIIA; P-type ATPase, A domain superfamily; P-type ATPase, phosphorylation site; HAD superfamily; P-type ATPase, transmembrane domain superfamily; P-type ATPase, cytoplasmic domain N; HAD-like superfamily; P-type ATPase, haloacid dehalogenase domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P20649	1.8641658650712705	0.11094549614734855	14.103214915068538	16.80253755046929	1.0054650150919288e-10	5.484649485549846e-10	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT2G18960	AHA1;<br>F19F24.16;<br>F19F24_16;<br>H(+)-ATPase 1;<br>OPEN STOMATA 2;<br>OST2;<br>PLASMA MEMBRANE PROTON ATPASE;<br>PMA	Golgi apparatus; membrane; plant-type vacuole; plasma membrane; plasmodesma	monoatomic ion transport; proton export across plasma membrane; proton transmembrane transport; regulation of stomatal movement; response to abscisic acid; response to water deprivation; stomatal opening	ATP binding; ATP hydrolysis activity; magnesium ion binding; metal ion binding; nucleotide binding; P-type proton-exporting transporter activity; protein binding; transporter activity	H[+]-ATPase 1 [Source:NCBI gene (formerly Entrezgene);Acc:816413]	P-type ATPase; Cation-transporting P-type ATPase, N-terminal; P-type ATPase, subfamily IIIA; P-type ATPase, A domain superfamily; P-type ATPase, phosphorylation site; HAD superfamily; P-type ATPase, transmembrane domain superfamily; P-type ATPase, cytoplasmic domain N; HAD-like superfamily; P-type ATPase, haloacid dehalogenase domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P39697	1.6494265037900848	0.17556072780016033	11.6474282732602	9.395190624110516	8.838992145553564e-7	2.2924441285477112e-6	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT5G47320	MQL5.18;<br>MQL5_18;<br>ribosomal protein S19	cytoplasm; intracellular organelle; mitochondrial small ribosomal subunit; mitochondrion; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; nucleic acid binding; RNA binding; structural constituent of ribosome	ribosomal protein S19 [Source:NCBI gene (formerly Entrezgene);Acc:834779]	RNA recognition motif domain; Ribosomal protein S19/S15; Ribosomal protein S19, bacterial-type; Nucleotide-binding alpha-beta plait domain superfamily; Ribosomal protein S15/S19, conserved site; Ribosomal protein S19/S15, superfamily; RNA-binding domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P43287	1.2569895329935332	0.13492009747132414	14.478303675593567	9.316547768287029	1.6893433570509065e-7	4.783603599395674e-7	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT2G37170	PIP2;2;<br>plasma membrane intrinsic protein 2;<br>PLASMA MEMBRANE INTRINSIC PROTEIN 2;2;<br>T2N18.7;<br>T2N18_7	endoplasmic reticulum; membrane; plasma membrane; plasmodesma	response to water deprivation; transmembrane transport; water transport	channel activity; mRNA binding; water channel activity	plasma membrane intrinsic protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:818293]	Major intrinsic protein; Major intrinsic protein, conserved site; Aquaporin-like; Aquaporin transporter	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P46690	1.164506091521066	0.113073740195383	12.997075416669102	10.29864307582721	1.280060866427187e-7	3.712835206052099e-7	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT5G15230	F8M21.120;<br>F8M21_120;<br>GAST1 protein homolog 4	extracellular region	cell redox homeostasis; gibberellic acid mediated signaling pathway; response to gibberellin	NA	GAST1 protein homolog 4 [Source:NCBI gene (formerly Entrezgene);Acc:831375]	Gibberellin regulated protein	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P51414	1.427771511958002	0.06995107077182355	11.29256179825	20.411002951124395	2.8702690908870456e-10	1.4150510299387738e-9	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G49910	F3A4.4	cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; large ribosomal subunit; nucleolus; nucleus; plant-type vacuole; polysomal ribosome; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; structural constituent of ribosome	Translation protein SH3-like family protein [Source:NCBI gene (formerly Entrezgene);Acc:824153]	Ribosomal protein L26/L24, eukaryotic/archaeal; KOW; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain superfamily; Ribosomal protein L2, domain 2; Ribosomal protein L26/L24, KOW domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P51418	1.1693208880690724	0.08059185888033066	10.804270708389954	14.509168845520428	1.994113888681523e-8	6.677319971802883e-8	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT2G34480	F13P17.34	cytosolic large ribosomal subunit; cytosolic ribosome; endoplasmic reticulum; nucleus; plant-type vacuole; polysomal ribosome; ribonucleoprotein complex; ribosome	embryo development ending in seed dormancy; pollen tube growth; translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L18ae/LX family protein [Source:NCBI gene (formerly Entrezgene);Acc:818011]	60S ribosomal protein L18a/ L20, eukaryotes; Ribosomal protein 50S-L18Ae/60S-L20/60S-L18A; 50S ribosomal protein L18Ae/60S ribosomal protein L20 and L18a	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P51422	1.1336423739838062	0.22986115689400952	11.952739187621445	4.931857079735034	3.5086271283488017e-4	6.477170823185397e-4	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G55750	NA	cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L35Ae family protein [Source:NCBI gene (formerly Entrezgene);Acc:824741]	Ribosomal protein L35A; Translation protein, beta-barrel domain superfamily; Ribosomal protein L35Ae, conserved site; Ribosomal protein L35A superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P52901	1.2965106804023434	0.04932696488670188	11.994363106924547	26.284014907064982	5.6794077350984865e-12	4.595157167488776e-11	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT1G59900	AT-E1 ALPHA;<br>pyruvate dehydrogenase complex E1 alpha subunit;<br>PYRUVATE DEHYDROGENASE E1 ALPHA SUBUNIT	cytosol; intracellular membrane-bounded organelle; mitochondrial matrix; mitochondrion; nucleus	acetyl-CoA biosynthetic process from pyruvate; glycolytic process; response to cadmium ion	oxidoreductase activity; oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor; pyruvate dehydrogenase (acetyl-transferring) activity	pyruvate dehydrogenase complex E1 alpha subunit [Source:NCBI gene (formerly Entrezgene);Acc:842284]	Dehydrogenase, E1 component; Pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit, subgroup y; Thiamin diphosphate-binding fold	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P61837	2.189943231770456	0.1588190629661409	13.427813530997296	13.788919232178928	2.604084260423787e-9	1.0361191727945e-8	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G61430	ARABIDOPSIS THALIANA PLASMA MEMBRANE INTRINSIC PROTEIN 1;<br>ATPIP1;<br>PIP1;<br>PIP1;1;<br>PLASMA MEMBRANE INTRINSIC PROTEIN 1;<br>PLASMA MEMBRANE INTRINSIC PROTEIN 1;1;<br>plasma membrane intrinsic protein 1A	chloroplast envelope; membrane; mitochondrion; plant-type vacuole; plasma membrane; plasmodesma	response to water deprivation; transmembrane transport; water transport	channel activity; water channel activity	plasma membrane intrinsic protein 1A [Source:NCBI gene (formerly Entrezgene);Acc:825316]	Major intrinsic protein; Major intrinsic protein, conserved site; Aquaporin-like; Aquaporin transporter	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q0WQF7	1.3788486967361997	0.05438466850566715	14.180654237697954	25.353628782209395	3.244091459191131e-13	4.942124916659641e-12	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G52200	DIHYDROLIPOAMIDE S-ACETYLTRANSFERASE	mitochondrial matrix; mitochondrion; pyruvate dehydrogenase complex	acetyl-CoA biosynthetic process from pyruvate; glycolytic process	acyltransferase activity; dihydrolipoyllysine-residue acetyltransferase activity; transferase activity	Dihydrolipoamide acetyltransferase, long form protein [Source:NCBI gene (formerly Entrezgene);Acc:824385]	Biotin/lipoyl attachment; 2-oxoacid dehydrogenase acyltransferase, catalytic domain; 2-oxo acid dehydrogenase, lipoyl-binding site; Peripheral subunit-binding domain; Single hybrid motif; Chloramphenicol acetyltransferase-like domain superfamily; E3-binding domain superfamily; Dihydrolipoamide acetyltransferase/Pyruvate dehydrogenase protein X component	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q304B9	2.859012364409797	0.20934143960650337	12.689224490570538	13.657173514158728	5.843034397379601e-9	2.162050583362999e-8	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT2G38010	T8P21.8;<br>T8P21_8	endoplasmic reticulum; extracellular region; Golgi apparatus; plasmodesma	ceramide catabolic process; lipid metabolic process; sphingolipid metabolic process	ceramidase activity; hydrolase activity; N-acylsphingosine amidohydrolase activity	Neutral/alkaline non-lysosomal ceramidase [Source:NCBI gene (formerly Entrezgene);Acc:818379]	Neutral/alkaline nonlysosomal ceramidase; Neutral/alkaline non-lysosomal ceramidase, N-terminal; Neutral/alkaline non-lysosomal ceramidase, C-terminal; Neutral ceramidase, C-terminal domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q38799	1.5487607643489203	0.10594302911766718	13.269453508821492	14.61880764829526	1.4526838631595955e-9	6.050464070450434e-9	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT5G50850	K16E14.6;<br>MACCI-BOU	mitochondrial matrix; mitochondrion; nucleolus; plant-type vacuole; plastid	acetyl-CoA biosynthetic process from pyruvate; glycolytic process	catalytic activity; oxidoreductase activity; pyruvate dehydrogenase (acetyl-transferring) activity	Transketolase family protein [Source:NCBI gene (formerly Entrezgene);Acc:835157]	Transketolase-like, pyrimidine-binding domain; Transketolase C-terminal/Pyruvate-ferredoxin oxidoreductase domain II; Pyruvate dehydrogenase E1 component subunit beta; Thiamin diphosphate-binding fold; Transketolase, C-terminal domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q42536	1.5801062040099307	0.11820462021380684	11.740590073600274	13.36755027977635	1.8461637085622815e-8	6.243725662357636e-8	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT5G54190	K18G13.7;<br>K18G13_7;<br>protochlorophyllide oxidoreductase A	chloroplast; chloroplast envelope; chloroplast thylakoid; plastid	chlorophyll biosynthetic process; photomorphogenesis; photosynthesis; response to ethylene; skotomorphogenesis	mRNA binding; oxidoreductase activity; protein binding; protochlorophyllide reductase activity	protochlorophyllide oxidoreductase A [Source:NCBI gene (formerly Entrezgene);Acc:835507]	Short-chain dehydrogenase/reductase SDR; Light-dependent protochlorophyllide reductase; NAD(P)-binding domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q5M729	1.858182990340558	0.06204203676699078	12.295116175482448	29.950386659923403	7.262776670055822e-13	9.097300258566218e-12	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT1G54220	F20D21.4;<br>F20D21_4	mitochondrial matrix; mitochondrion; nucleus; pyruvate dehydrogenase complex	acetyl-CoA biosynthetic process from pyruvate; glycolytic process; pyruvate metabolic process	acyltransferase activity; dihydrolipoyllysine-residue acetyltransferase activity; transferase activity	Dihydrolipoamide acetyltransferase, long form protein [Source:NCBI gene (formerly Entrezgene);Acc:841863]	Biotin/lipoyl attachment; 2-oxoacid dehydrogenase acyltransferase, catalytic domain; 2-oxo acid dehydrogenase, lipoyl-binding site; Peripheral subunit-binding domain; Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex; Single hybrid motif; Chloramphenicol acetyltransferase-like domain superfamily; E3-binding domain superfamily; Dihydrolipoamide acetyltransferase/Pyruvate dehydrogenase protein X component	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q66GP9	1.0196286815784592	0.10297218668980784	11.91183199185183	9.901981441357329	4.236524588928225e-7	1.1264092892889353e-6	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G47450	ATNOA1;<br>ATNOS1;<br>NITRIC OXIDE SYNTHASE 1;<br>NO ASSOCIATED 1;<br>NOS1;<br>RESISTANT TO INHIBITION WITH FOSMIDOMYCIN  1;<br>RESISTANT TO INHIBITION WITH FOSMIDOMYCIN 1;<br>RIF1	chloroplast; mitochondrion; plastid	leaf development; nitric oxide biosynthetic process; plastid organization; regulation of isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway; regulation of protein metabolic process; response to oxidative stress; response to ozone; response to salt stress; thylakoid membrane organization	GTP binding; GTPase activity; hydrolase activity; nucleotide binding; oxidoreductase activity	P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823899]	GTP binding domain; P-loop containing nucleoside triphosphate hydrolase; Circularly permuted (CP)-type guanine nucleotide-binding (G) domain; NO-associated protein 1	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8GUM4	1.683506815493791	0.14887278657572806	10.729835780299378	11.308358325364129	2.6898395970445753e-7	7.383959023705158e-7	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G27390	NA	membrane	NA	NA	transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:822360]	Uncharacterized membrane protein At3g27390-like	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8H1Y0	1.4705844638457577	0.06927219868820327	13.37408054330157	21.229071571192836	1.0868617656890274e-11	7.956204527186775e-11	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT1G24180	F3I6.11;<br>F3I6_11;<br>IAA-CONJUGATE-RESISTANT 4	cytosol; intracellular membrane-bounded organelle; mitochondrial matrix; mitochondrion; nucleus	acetyl-CoA biosynthetic process from pyruvate; glycolytic process	cobalt ion binding; oxidoreductase activity; oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor; pyruvate dehydrogenase (acetyl-transferring) activity; zinc ion binding	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839031]	Dehydrogenase, E1 component; Pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit, subgroup y; Thiamin diphosphate-binding fold	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8L773	2.055479699932266	0.07708587520721788	12.4291344556581	26.664803304196028	2.4030120064502597e-12	2.2326886279710928e-11	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT5G59950	MMN10.26;<br>MMN10_26	nucleolus; nucleoplasm; nucleus	mRNA export from nucleus; mRNA transport	mRNA binding; nucleic acid binding; RNA binding	RNA-binding (RRM/RBD/RNP motifs) family protein [Source:NCBI gene (formerly Entrezgene);Acc:836117]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; Chromatin target of PRMT1 protein, C-terminal; RNA-binding domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8L7K0	1.3432096554413486	0.08125366424113521	11.28485008649494	16.531065620070088	2.9151253874637373e-9	1.1461737642494493e-8	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT1G29965	NA	cytosolic large ribosomal subunit; nucleus; plasmodesma; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L18ae/LX family protein [Source:NCBI gene (formerly Entrezgene);Acc:839875]	60S ribosomal protein L18a/ L20, eukaryotes; Ribosomal protein 50S-L18Ae/60S-L20/60S-L18A; 50S ribosomal protein L18Ae/60S ribosomal protein L20 and L18a	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8L7S8	1.4036404029873433	0.09314634673218986	11.412656763201213	15.069194361675036	6.916958949255427e-9	2.5372185646834983e-8	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT5G26742	AtRH3;<br>embryo defective 1138;<br>RH3	chloroplast; chloroplast envelope; chloroplast stroma; plastid	chloroplast organization; Group II intron splicing; response to salt stress; ribosome biogenesis	ATP binding; ATP hydrolysis activity; helicase activity; hydrolase activity; metal ion binding; mRNA binding; nucleic acid binding; nucleotide binding; RNA binding; RNA helicase activity; zinc ion binding	DEAD box RNA helicase (RH3) [Source:NCBI gene (formerly Entrezgene);Acc:832713]	Helicase, C-terminal; Zinc finger, CCHC-type; DEAD/DEAH box helicase domain; GUCT; Helicase superfamily 1/2, ATP-binding domain; P-loop containing nucleoside triphosphate hydrolase; Zinc finger, CCHC-type superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8LAA6	3.3934791159561657	0.15909021019811387	12.448321576089306	21.33053386333635	3.5485977201075997e-11	2.2224736091488707e-10	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT4G23400	F16G20.100;<br>F16G20_100;<br>PCR55;<br>PIP1D;<br>plasma membrane intrinsic protein 1;5	cytosol; membrane; plasma membrane; plasmodesma	transmembrane transport; water transport	channel activity; protein binding; water channel activity	plasma membrane intrinsic protein 1;5 [Source:NCBI gene (formerly Entrezgene);Acc:828439]	Major intrinsic protein; Major intrinsic protein, conserved site; Aquaporin-like; Aquaporin transporter	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8RWN9	1.743855838757334	0.06899847026887711	13.723364175935084	25.27383334676521	6.629963133317844e-13	8.429524555218402e-12	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G13930	NA	chloroplast envelope; cytosol; mitochondrial matrix; mitochondrion; pyruvate dehydrogenase complex	acetyl-CoA biosynthetic process from pyruvate; glycolytic process; pyruvate metabolic process	acyltransferase activity; copper ion binding; dihydrolipoyllysine-residue acetyltransferase activity; transferase activity	Dihydrolipoamide acetyltransferase, long form protein [Source:NCBI gene (formerly Entrezgene);Acc:820606]	Biotin/lipoyl attachment; 2-oxoacid dehydrogenase acyltransferase, catalytic domain; 2-oxo acid dehydrogenase, lipoyl-binding site; Peripheral subunit-binding domain; Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex; Single hybrid motif; Chloramphenicol acetyltransferase-like domain superfamily; E3-binding domain superfamily; Dihydrolipoamide acetyltransferase/Pyruvate dehydrogenase protein X component	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	2.837630932063969	0.05917063156700438	11.33956098480402	47.95674571853533	1.8754590872829414e-14	5.545605165616512e-13	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q949S9	2.902794079774728	0.21799802366942755	12.089121486271443	13.315689889815369	1.3832431292539304e-8	4.8030064303252494e-8	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G18165	4;<br>Modifier of snc1	cytosol; nucleolus; nucleus; spliceosomal complex	defense response; defense response to bacterium; defense response to fungus; immune system process; innate immune response; mRNA processing; RNA splicing	protein binding	modifier of snc1,4 [Source:NCBI gene (formerly Entrezgene);Acc:821343]	Pre-mRNA-splicing factor SPF27	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94A52	1.0561866327236302	0.1274290085047939	14.17486159819354	8.288431693195637	8.290089574129873e-7	2.153385786459849e-6	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT3G19760	eukaryotic initiation factor 4A-III	cytoplasm; cytosol; exon-exon junction complex; nuclear speck; nucleolus; nucleoplasm; nucleus	mRNA processing; mRNA transport; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay; regulation of translation; response to hypoxia; RNA splicing	ATP binding; ATP hydrolysis activity; helicase activity; hydrolase activity; mRNA binding; nucleic acid binding; nucleotide binding; RNA binding; RNA helicase activity	eukaryotic initiation factor 4A-III [Source:NCBI gene (formerly Entrezgene);Acc:821513]	Helicase, C-terminal; DEAD/DEAH box helicase domain; Helicase superfamily 1/2, ATP-binding domain; RNA helicase, DEAD-box type, Q motif; P-loop containing nucleoside triphosphate hydrolase	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
