protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
Q5QIT3	1.224229904512613	0.05260680615697388	23.594714827305367	23.27132160161222	8.846904104311372e-18	1.3056810195328507e-16	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT5G28850	F7P1.30;<br>F7P1_30	NA	NA	calcium ion binding; metal ion binding	Calcium-binding EF-hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:833004]	EF-hand domain; EF-hand domain pair; EF-Hand 1, calcium-binding site; PP2A regulatory subunit B'', EF-hand domain	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q5XEP2	2.0215217266799086	0.05345040722982138	20.304044667505643	37.82051122619041	2.6534072714423606e-20	7.471436264324542e-19	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G62740	F23N19.10;<br>F23N19_10	cytoplasm; cytosol; nucleus	chaperone-mediated protein complex assembly; response to cadmium ion	Hsp90 protein binding; preprotein binding; protein binding	stress-inducible protein [Source:NCBI gene (formerly Entrezgene);Acc:842572]	Tetratricopeptide repeat 1; Heat shock chaperonin-binding; Tetratricopeptide-like helical domain superfamily; Tetratricopeptide repeat; STI1/HOP, DP domain	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8H181	1.7649882756206428	0.08824383485057091	23.10744009894717	20.001264435180243	4.3360903987140767e-16	4.069839233880756e-15	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT5G28300	AtGT2L;<br>GT-2Like protein;<br>GT2L;<br>T8M17.70;<br>T8M17_70	nucleus	positive regulation of DNA-templated transcription; regulation of DNA-templated transcription	calmodulin binding; cis-regulatory region sequence-specific DNA binding; DNA binding; DNA-binding transcription factor activity	Duplicated homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832914]	SANT/Myb domain; Myb/SANT-like DNA-binding domain 4	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8H1Y0	1.112287368139747	0.07497204675413054	22.251631433368154	14.836027776958966	5.057544993566535e-13	2.5892694464670777e-12	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G24180	F3I6.11;<br>F3I6_11;<br>IAA-CONJUGATE-RESISTANT 4	cytosol; intracellular membrane-bounded organelle; mitochondrial matrix; mitochondrion; nucleus	acetyl-CoA biosynthetic process from pyruvate; glycolytic process	cobalt ion binding; oxidoreductase activity; oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor; pyruvate dehydrogenase (acetyl-transferring) activity; zinc ion binding	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839031]	Dehydrogenase, E1 component; Pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit, subgroup y; Thiamin diphosphate-binding fold	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8L4Y5	3.488874170523229	0.13106362540223618	20.43453893770306	26.61969833213314	2.431612858665705e-17	3.192424243892398e-16	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT3G60830	actin-related protein 7;<br>ATARP7	cytoplasm; cytosol; nucleus	anatomical structure morphogenesis; chromatin organization; cytoskeleton organization; embryo development ending in seed dormancy; floral organ abscission	structural constituent of cytoskeleton	actin-related protein 7 [Source:NCBI gene (formerly Entrezgene);Acc:825254]	Actin family; ATPase, nucleotide binding domain	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8L7S4	1.4734681975887207	0.04889634339258401	21.0831189271423	30.13452735633802	8.078764481534871e-19	1.6365782683912036e-17	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G24764	ATMAP70-2;<br>F5A9.19;<br>F5A9_19;<br>microtubule-associated proteins 70-2	cytoplasm; cytoskeleton; microtubule	cytoskeleton organization	microtubule binding	microtubule-associated proteins 70-2 [Source:NCBI gene (formerly Entrezgene);Acc:839083]	Microtubule-associated protein 70	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8L7S8	1.154537449334603	0.06777791771302238	22.493233212386237	17.03412391957828	2.4038544863149774e-14	1.55415365580485e-13	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT5G26742	AtRH3;<br>embryo defective 1138;<br>RH3	chloroplast; chloroplast envelope; chloroplast stroma; plastid	chloroplast organization; Group II intron splicing; response to salt stress; ribosome biogenesis	ATP binding; ATP hydrolysis activity; helicase activity; hydrolase activity; metal ion binding; mRNA binding; nucleic acid binding; nucleotide binding; RNA binding; RNA helicase activity; zinc ion binding	DEAD box RNA helicase (RH3) [Source:NCBI gene (formerly Entrezgene);Acc:832713]	Helicase, C-terminal; Zinc finger, CCHC-type; DEAD/DEAH box helicase domain; GUCT; Helicase superfamily 1/2, ATP-binding domain; P-loop containing nucleoside triphosphate hydrolase; Zinc finger, CCHC-type superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8L8Y0	1.0515298481477768	0.07757161680029395	24.030697116219855	13.555600508558593	9.440997374172618e-13	4.6552383365735946e-12	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G58380	F9K23.9;<br>F9K23_9	cytosolic small ribosomal subunit; nucleus; plasmodesma; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	Ribosomal protein S5 family protein [Source:NCBI gene (formerly Entrezgene);Acc:842207]	Ribosomal protein S5; Ribosomal protein S5, C-terminal; Ribosomal protein S5, eukaryotic/archaeal; Ribosomal protein S5, N-terminal; Ribosomal protein S5 domain 2-type fold, subgroup; Ribosomal protein S5, N-terminal, conserved site; Ribosomal protein S5 domain 2-type fold	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8L960	1.0843152624710404	0.04857441001145874	21.12352495305437	22.322767527495436	3.579005308565623e-16	3.465643149470785e-15	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT2G39140	AT2G39150;<br>PDE328;<br>PIGMENT DEFECTIVE 328;<br>SUPPRESSOR OF VARIEGATION 1;<br>T16B24.22;<br>T16B24_22	amyloplast; chloroplast; plastid	maturation of LSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA); maturation of SSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA); plastid translation; pseudouridine synthesis; RNA modification; rRNA processing	intramolecular transferase activity; isomerase activity; mRNA binding; pseudouridine synthase activity; RNA binding	pseudouridine synthase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818500]	RNA-binding S4 domain; Pseudouridine synthase, RsuA/RluA-like; Pseudouridine synthase, RsuA/RluB/E/F, conserved site; Pseudouridine synthase TruA/RsuA/RluB/E/F, N-terminal; Pseudouridine synthase, catalytic domain superfamily; RNA-binding S4 domain superfamily; Pseudouridine synthase, RsuA/RluB/E/F, catalytic domain	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8LEQ0	2.387588923414942	0.07455927086731064	22.494251165354868	32.022696783931984	2.8985710049800617e-20	8.055768767087445e-19	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT5G47700	MCA23.2;<br>MCA23_2	cytoplasm; cytosolic ribosome; nucleoplasm; plastid; ribonucleoprotein complex; ribosome	translational elongation	protein binding; structural constituent of ribosome	60S acidic ribosomal protein family [Source:NCBI gene (formerly Entrezgene);Acc:834821]	Ribosomal protein L12/P1/P2 family; Ribosomal protein P1/P2, N-terminal domain	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8LF21	1.247684066980392	0.04441569575490592	22.47578064916545	28.09106208456905	5.278404263229322e-19	1.1526311350317091e-17	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G14830	ADL1C;<br>ADL5;<br>ARABIDOPSIS DYNAMIN-LIKE PROTEIN 5;<br>DRP1C;<br>DYNAMIN RELATED PROTEIN 1C;<br>DYNAMIN-like 1C;<br>DYNAMIN-LIKE PROTEIN 5;<br>F10B6.23;<br>F10B6_23	cell cortex; cell plate; clathrin-coated vesicle; cytoplasm; cytoplasmic vesicle; cytoskeleton; extracellular region; intracellular organelle; microtubule; phragmoplast; plasma membrane; plasmodesma	cell cycle; cell division; mitochondrial fission; mitochondrion organization; pollen maturation	GTP binding; GTPase activity; hydrolase activity; nucleotide binding	DYNAMIN-like 1C [Source:NCBI gene (formerly Entrezgene);Acc:838048]	Dynamin stalk domain; Dynamin, GTPase domain; Dynamin GTPase effector; Dynamin, GTPase region, conserved site; GTPase effector domain; Dynamin; P-loop containing nucleoside triphosphate hydrolase; Dynamin-type guanine nucleotide-binding (G) domain; Dynamin, N-terminal	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8RXA7	2.450788500407745	0.11795515078922932	20.58322602077689	20.77729106367715	2.747062359454561e-15	2.1222792235497332e-14	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G49040	F27J15.17;<br>F27J15_17;<br>STOMATAL CYTOKINESIS-DEFECTIVE 1	clathrin-coated vesicle; Cul4-RING E3 ubiquitin ligase complex; cytoplasmic vesicle; membrane; plasma membrane	cell cycle; cell division; cytokinesis by cell plate formation; guard mother cell cytokinesis; multidimensional cell growth; negative regulation of innate immune response	protein binding	stomatal cytokinesis defective / SCD1 protein (SCD1) [Source:NCBI gene (formerly Entrezgene);Acc:841327]	cDENN domain; WD40 repeat; dDENN domain; uDENN domain; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Tripartite DENN domain; DENN domain, C-terminal lobe	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8S8T4	2.4965415177350936	0.05871788831000662	23.832826771800917	42.51756303895616	5.5111612700224454e-24	5.1277761381947945e-22	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT2G47650	T30B22.31;<br>T30B22_31;<br>UDP-xylose synthase 4	cytoplasm; Golgi apparatus; Golgi cisterna membrane; membrane	D-xylose metabolic process; UDP-D-xylose biosynthetic process	carboxy-lyase activity; lyase activity; NAD+ binding; UDP-glucuronate decarboxylase activity	UDP-xylose synthase 4 [Source:NCBI gene (formerly Entrezgene);Acc:819378]	NAD(P)-binding domain; NAD(P)-binding domain superfamily; UDP-glucuronic acid decarboxylase	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8VYN2	1.252827560272881	0.04365006037593497	19.65796564950024	28.701622620517288	1.615548521040174e-17	2.2162011762987002e-16	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT4G21450	F18E5.70;<br>F18E5_70	endoplasmic reticulum membrane; plasma membrane	endoplasmic reticulum membrane organization; endoplasmic reticulum-plasma membrane tethering	protein binding	PapD-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:826300]	Major sperm protein (MSP) domain; PapD-like superfamily; Immunoglobulin-like fold; Vesicle-associated membrane-protein-associated protein	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8VZC0	1.0714339649292497	0.16911268542794547	24.681015374846943	6.335621495323956	1.3208980718102984e-6	3.0329633837704276e-6	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT3G53520	ATUXS1;<br>UDP-glucuronic acid decarboxylase 1	cytoplasm; Golgi apparatus; Golgi cisterna membrane; membrane	D-xylose metabolic process; UDP-D-xylose biosynthetic process	carboxy-lyase activity; lyase activity; NAD+ binding; UDP-glucuronate decarboxylase activity	UDP-glucuronic acid decarboxylase 1 [Source:NCBI gene (formerly Entrezgene);Acc:824520]	NAD(P)-binding domain; NAD(P)-binding domain superfamily; UDP-glucuronic acid decarboxylase	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8VZT0	1.8017426412904785	0.12199445467733576	21.109097039180824	14.769053610313058	1.332285958014158e-12	6.40694820258494e-12	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT3G03920	F20H23.3;<br>F20H23_3	chloroplast thylakoid membrane; nucleolus; nucleus; ribonucleoprotein complex	pseudouridine synthesis; ribosome biogenesis; rRNA processing	mRNA binding; RNA binding	H/ACA ribonucleoprotein complex, subunit Gar1/Naf1 protein [Source:NCBI gene (formerly Entrezgene);Acc:821062]	H/ACA ribonucleoprotein complex, subunit Gar1/Naf1; Translation protein, beta-barrel domain superfamily; H/ACA RNP complex subunit Gar1/Naf1, Cbf5-binding domain	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8W4Q4	1.4720124817810938	0.04776416445267497	23.725505063924373	30.818344644960195	1.198580158199501e-20	3.8863053614347456e-19	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT4G24800	EIN2 C-terminus Interacting Protein 1;<br>F6I7.10;<br>F6I7_10	cytoplasm; cytosol; Golgi apparatus; nucleus	ethylene-activated signaling pathway; negative regulation of DNA-templated transcription; regulation of translation; response to absence of light; response to carbon starvation; response to ethylene; response to salt stress	mRNA binding; protein binding; ribosome binding	MA3 domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:828582]	Initiation factor eIF-4 gamma, MA3; Armadillo-type fold; Programmed cell death protein 4	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93VR4	2.000415881772897	0.06569428221385132	21.62028799271799	30.45038037345538	3.021322380681765e-19	6.8783296751691225e-18	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G24020	MLP-like protein 423;<br>T23E23.28;<br>T23E23_28	cytosol; nucleus	abscisic acid-activated signaling pathway; defense response	abscisic acid binding; protein phosphatase inhibitor activity; signaling receptor activity	MLP-like protein 423 [Source:NCBI gene (formerly Entrezgene);Acc:839014]	Bet v I/Major latex protein; START-like domain superfamily; Bet v I type allergen	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93Y22	4.097680710652092	0.2358726469706626	22.132374819811822	17.372428568038895	2.1965122623006334e-14	1.4374728566738094e-13	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT5G05010	MUG13.13;<br>MUG13_13	COPI vesicle coat; COPI-coated vesicle membrane; cytoplasm; cytoplasmic vesicle; Golgi apparatus; Golgi membrane; membrane; plasma membrane; plasmodesma	protein transport; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum; vesicle-mediated transport	NA	clathrin adaptor complexes medium subunit family protein [Source:NCBI gene (formerly Entrezgene);Acc:830383]	Longin-like domain superfamily; Coatomer delta subunit; Mu homology domain; AP-2 complex subunit mu, C-terminal superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93Y35	1.2814064722169634	0.06634425884252416	17.982707279221373	19.314504292805967	1.7906030743743624e-13	1.000110076999458e-12	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT4G24820	F6I7.30;<br>F6I7_30	cytosol; nucleus; proteasome complex	protein catabolic process	NA	26S proteasome regulatory subunit Rpn7 [Source:NCBI gene (formerly Entrezgene);Acc:828585]	Proteasome component (PCI) domain; 26S proteasome regulatory subunit Rpn7/COP9 signalosome complex subunit 1; Winged helix DNA-binding domain superfamily; 26S proteasome regulatory subunit Rpn7, N-terminal	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YR3	1.9103266969015984	0.0468494592235367	21.452076945407697	40.77585373582858	8.107273783313593e-22	3.691396999210871e-20	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT4G22670	AtHip1;<br>HSP70-interacting protein 1;<br>T12H17.60;<br>T12H17_60;<br>tetratricopeptide repeat 11;<br>TPR11	cytosol; histone deacetylase complex	NA	protein binding; protein dimerization activity	HSP70-interacting protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:828363]	Heat shock chaperonin-binding; Tetratricopeptide-like helical domain superfamily; Tetratricopeptide repeat; Hsp70-interacting protein, N-terminal; STI1/HOP, DP domain	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93ZE8	3.0274690415401606	0.1319150367049951	22.007708103177144	22.950143646706216	7.310812611331056e-17	8.52030002823423e-16	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT2G25110	Arabidopsis thaliana STROMAL CELL-DERIVED FACTOR 2-like protein precursor;<br>AtSDF2;<br>ATSDF2-LIKE;<br>ATSDL;<br>F13D4.70;<br>F13D4_70;<br>stromal cell-derived factor 2-like protein precursor	endoplasmic reticulum; vacuole	defense response; defense response to bacterium; defense response to fungus; pattern recognition receptor signaling pathway	NA	stromal cell-derived factor 2-like protein [Source:NCBI gene (formerly Entrezgene);Acc:817049]	MIR motif; Mir domain superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93ZN2	1.7338888993790196	0.1064030088740341	20.91156572296206	16.295487484115185	2.3268637155563237e-13	1.2638295307843993e-12	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G60710	F8A5.23;<br>F8A5_23	cytosol; nucleus	NA	oxidoreductase activity	NAD(P)-linked oxidoreductase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:842365]	Aldo-keto reductase; NADP-dependent oxidoreductase domain; NADP-dependent oxidoreductase domain superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93ZV7	1.061417603541473	0.12369572022902364	19.689681267135725	8.58087572938053	4.39531128943098e-8	1.1742779225196376e-07	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT4G32720	AtLa1;<br>F4D11.80;<br>F4D11_80;<br>La protein 1	nucleolus; nucleoplasm; nucleus; plant-type cell wall; ribonucleoprotein complex	embryo development ending in seed dormancy; ncRNA processing; ribosome biogenesis; RNA processing; rRNA processing	mRNA binding; nucleic acid binding; RNA binding	La protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:829408]	RNA recognition motif domain; Lupus La protein; La-type HTH domain; Nucleotide-binding alpha-beta plait domain superfamily; La protein, xRRM domain; RNA-binding domain superfamily; Winged helix-like DNA-binding domain superfamily; Winged helix DNA-binding domain superfamily; La domain containing protein	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q940B0	1.308007153138923	0.06971770053491932	22.964907974086373	18.76147869340276	2.004487369353553e-15	1.5887418408950378e-14	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT5G27850	F14I23.10;<br>F14I23_10	cytosolic large ribosomal subunit; cytosolic ribosome; plasmodesma; plastid; ribonucleoprotein complex; ribosome; vacuole	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L18e/L15 superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832848]	Ribosomal protein L18e; Ribosomal protein L18e/L15P; Ribosomal L18e/L15P superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q940X7	2.7801152442427286	0.09958433557410824	21.402702051715153	27.91719428778871	2.5313403143993454e-18	4.33365461825168e-17	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT5G20570	ATRBX1;<br>F7C8.160;<br>F7C8_160;<br>HRT1;<br>REGULATOR OF CULLINS-1;<br>RING-BOX 1;<br>ROC1	cullin-RING ubiquitin ligase complex; cytoplasm; nucleus; SCF ubiquitin ligase complex	auxin-activated signaling pathway; jasmonic acid mediated signaling pathway; protein ubiquitination; response to auxin; response to jasmonic acid; ubiquitin-dependent protein catabolic process	cullin family protein binding; metal ion binding; protein binding; ubiquitin protein ligase activity; zinc ion binding	RING-box 1 [Source:NCBI gene (formerly Entrezgene);Acc:832179]	Zinc finger, RING-type; Zinc finger, RING/FYVE/PHD-type; Zinc finger, RING-H2-type	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q949M9	1.7000293972954863	0.13105630012169517	22.85245338609868	12.971748750093564	5.056145177600688e-12	2.1683668697526e-11	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G01910	F22M8.4;<br>F22M8_4	cytoplasm; cytosol; endoplasmic reticulum; extracellular region; GET complex	protein insertion into ER membrane; root hair elongation	ATP binding; ATP hydrolysis activity; hydrolase activity; nucleotide binding; protein binding; protein self-association	P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839305]	Arsenical pump ATPase, ArsA/GET3; Anion-transporting ATPase-like domain; P-loop containing nucleoside triphosphate hydrolase; Arsenical pump ATPase, ArsA/GET3, eukaryotic	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q949S9	3.44945833423668	0.3850149284308321	23.24992960855277	8.959284639417234	5.302975435001685e-9	1.580552566978218e-8	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT3G18165	4;<br>Modifier of snc1	cytosol; nucleolus; nucleus; spliceosomal complex	defense response; defense response to bacterium; defense response to fungus; immune system process; innate immune response; mRNA processing; RNA splicing	protein binding	modifier of snc1,4 [Source:NCBI gene (formerly Entrezgene);Acc:821343]	Pre-mRNA-splicing factor SPF27	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94AF7	1.045338543317372	0.08456264198930628	24.207356045898045	12.361706289280374	5.975368855397363e-12	2.542204642256532e-11	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT2G07340	PREFOLDIN 1<br>T13E11.11<br>T13E11_11	cytoplasm; cytosol; mitochondrion; nucleus; prefoldin complex	cellular response to gibberellin stimulus; cortical microtubule organization; mRNA processing; protein folding; response to cold	protein binding; unfolded protein binding	PREFOLDIN 1 [Source:NCBI gene (formerly Entrezgene);Acc:815304]	Prefoldin beta-like; Prefoldin	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94BR4	1.4305947903937846	0.1341574144086692	22.736871146529687	10.663553682064254	2.556200167913744e-10	8.710618406585051e-10	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G04510	F19P19.2;<br>F19P19_2;<br>MOS4-associated  complex 3A;<br>MOS4-associated complex 3A	extracellular region; nucleolus; nucleus; Prp19 complex; spliceosomal complex	cellular response to DNA damage stimulus; defense response; defense response to bacterium; DNA repair; immune system process; innate immune response; mRNA processing; mRNA splicing, via spliceosome; protein K63-linked ubiquitination; protein ubiquitination; RNA splicing	protein binding; transferase activity; ubiquitin protein ligase activity; ubiquitin-protein transferase activity	MOS4-associated complex 3A [Source:NCBI gene (formerly Entrezgene);Acc:839503]	WD40 repeat; U-box domain; Zinc finger, RING/FYVE/PHD-type; Pre-mRNA-splicing factor 19; WD40/YVTN repeat-like-containing domain superfamily; WD40-repeat-containing domain superfamily; Pre-mRNA-processing factor 19	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94BT0	1.5494566583770786	0.06486560365595287	22.734629885913307	23.887184748875473	1.32909603051702e-17	1.8712273061226468e-16	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT5G20280	ATSPS1F;<br>F5O24.170;<br>F5O24_170;<br>SPSA1;<br>sucrose phosphate synthase 1F;<br>sucrose-phosphate synthase A1	plasma membrane; plasmodesma	nectar secretion; sucrose biosynthetic process; sucrose metabolic process	catalytic activity; glycosyltransferase activity; sucrose-phosphate synthase activity; transferase activity	sucrose phosphate synthase 1F [Source:NCBI gene (formerly Entrezgene);Acc:832150]	Glycosyl transferase, family 1; Sucrose phosphatase-like domain; Sucrose-phosphate synthase, plant; HAD superfamily; Sucrose-phosphate synthase, C-terminal	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96321	2.273301488038613	0.12671763187174143	21.39682707868174	17.93989876909599	2.2399585639412472e-14	1.461436380132399e-13	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT3G06720	AIMP ALPHA;<br>AT-IMP;<br>ATKAP ALPHA;<br>IMPA1;<br>IMPORTIN ALPHA;<br>IMPORTIN ALPHA ISOFORM 1	cytoplasm; nuclear envelope; nucleolus; nucleus; plant-type cell wall	protein import into nucleus; protein transport	nuclear import signal receptor activity; protein binding	importin alpha  [Source:NCBI gene (formerly Entrezgene);Acc:819857]	Armadillo; Importin-alpha, importin-beta-binding domain; Armadillo-like helical; Armadillo-type fold; Importin subunit alpha; Atypical Arm repeat; Importin-alpha, importin-beta-binding domain superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C514	1.703667248582322	0.04125536925540583	24.87649790497951	41.29564901080324	1.9386314040402237e-24	2.1835111603400414e-22	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G48830	F11I4.1;<br>F11I4_1	cytosolic ribosome; cytosolic small ribosomal subunit; nucleus; plant-type cell wall; polysomal ribosome; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein S7e family protein [Source:NCBI gene (formerly Entrezgene);Acc:841305]	Ribosomal protein S7e	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C551	2.5425121318101556	0.04673631722206994	19.094799387394065	54.40120837354989	2.0830876543637545e-22	1.058199451271128e-20	At_XVE_LST8_suc_24h	At_XVE_LST8_man_24h	R0967	AT1G31970	F5M6.3;<br>STRESS RESPONSE SUPPRESSOR 1	nucleolus; nucleus	ribosome biogenesis; rRNA processing	ATP binding; ATP hydrolysis activity; helicase activity; hydrolase activity; nucleic acid binding; nucleotide binding; RNA binding; RNA helicase activity	DEA(D/H)-box RNA helicase family protein [Source:NCBI gene (formerly Entrezgene);Acc:840087]	ATP-dependent RNA helicase DEAD-box, conserved site; Helicase, C-terminal; DEAD/DEAH box helicase domain; Helicase superfamily 1/2, ATP-binding domain; RNA helicase, DEAD-box type, Q motif; P-loop containing nucleoside triphosphate hydrolase	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
