protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
P29514	1.153931637300037	0.08409352276347119	22.21778208243483	13.722003780786851	2.4955857017156936e-12	8.216236002571667e-11	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_man_24h	R0967	AT5G12250	beta-6 tubulin;<br>MXC9.21;<br>MXC9_21	cytoplasm; cytoskeleton; microtubule; microtubule cytoskeleton; plastid	cytoskeleton organization; microtubule-based process; response to cold	GTP binding; GTPase activity; metal ion binding; mRNA binding; nucleotide binding; structural constituent of cytoskeleton	beta-6 tubulin [Source:NCBI gene (formerly Entrezgene);Acc:831100]	Tubulin; Beta tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Beta tubulin, autoregulation binding site; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LHP1	1.2260097948574276	0.137222740410653	20.090916116447698	8.93445059607809	1.9541982415671067e-8	2.1556619778111386e-7	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_man_24h	R0967	AT3G13580	NA	cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; polysomal ribosome; ribonucleoprotein complex; ribosome	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	mRNA binding; structural constituent of ribosome	Ribosomal protein L30/L7 family protein [Source:NCBI gene (formerly Entrezgene);Acc:820560]	Ribosomal protein L7, eukaryotic; Ribosomal protein L30, N-terminal; Ribosomal protein L30, ferredoxin-like fold domain; Ribosomal protein L30, conserved site; Ribosomal protein L7, eukaryotic/archaeal; Ribosomal protein L30, ferredoxin-like fold domain superfamily; Ribosomal protein L7/L30	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LIS2	2.0899361438279973	0.06969353990019694	22.81955375602614	29.987516013978382	7.829104076384426e-20	4.188570680865668e-17	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_man_24h	R0967	AT3G23830	AtGRP4;<br>glycine-rich RNA-binding protein 4;<br>GR-RBP4	cytosol; extracellular region; extracellular space; mitochondrion	extracellular transport; miRNA transport; mitochondrial RNA modification; regulation of defense response to virus; response to cold; response to osmotic stress; response to salt stress; response to water deprivation; RNA transport	double-stranded DNA binding; miRNA binding; nucleic acid binding; RNA binding; single-stranded DNA binding; single-stranded RNA binding; siRNA binding	glycine-rich RNA-binding protein 4 [Source:NCBI gene (formerly Entrezgene);Acc:821966]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; RNA-binding domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9M2U2	1.1096783321128638	0.07221962390481323	24.196751752014976	15.36532970007487	5.5357558756661296e-14	3.0375686086988498e-12	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_man_24h	R0967	AT3G55360	ATTSC13;<br>ECERIFERUM 10;<br>ECR;<br>ENOYL-COA REDUCTASE;<br>GLASSY HAIR 6;<br>GLH6;<br>TSC13	cytosol; endoplasmic reticulum; endoplasmic reticulum membrane; fatty acid elongase complex; membrane	cuticle development; fatty acid biosynthetic process; fatty acid metabolic process; lipid metabolic process; sphingolipid metabolic process; trichome papilla formation; wax biosynthetic process	fatty acid elongase activity; oxidoreductase activity; oxidoreductase activity, acting on the CH-CH group of donors; protein binding; very-long-chain enoyl-CoA reductase activity	3-oxo-5-alpha-steroid 4-dehydrogenase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824702]	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal; 3-oxo-5-alpha-steroid 4-dehydrogenase/very-long-chain enoyl-CoA reductase	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9M884	1.0646906468457038	0.05066059193945162	24.597581174764393	21.0161509387454	3.148869249876768e-17	4.211612621710178e-15	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_man_24h	R0967	AT3G02570	F16B3.20;<br>F16B3_20;<br>MATERNAL EFFECT EMBRYO ARREST 31;<br>PHOSPHOMANNOSE ISOMERASE 1;<br>PMI1	NA	carbohydrate metabolic process; embryo development ending in seed dormancy; GDP-mannose biosynthetic process; response to cadmium ion; response to cobalt ion; response to L-ascorbic acid; response to light stimulus; response to zinc ion	isomerase activity; mannose-6-phosphate isomerase activity; metal ion binding; zinc ion binding	Mannose-6-phosphate isomerase, type I [Source:NCBI gene (formerly Entrezgene);Acc:820656]	Mannose-6-phosphate isomerase, type I; RmlC-like cupin domain superfamily; RmlC-like jelly roll fold; Mannose-6-phosphate isomerase; Phosphomannose isomerase, type I, conserved site; Phosphomannose isomerase type I, C-terminal domain; Phosphomannose isomerase type I, catalytic domain; Phosphomannose isomerase type I, helical insertion domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9SKZ3	1.149914302510494	0.11466533657205652	18.29728504115816	10.028438732117438	7.285003611661495e-9	9.224797472754793e-8	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_man_24h	R0967	AT2G32060	F22D22.19;<br>F22D22_19	cellular anatomical entity; cytosolic ribosome; cytosolic small ribosomal subunit; nucleus; peroxisome; polysomal ribosome; ribonucleoprotein complex; ribosome	translation	structural constituent of ribosome	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein [Source:NCBI gene (formerly Entrezgene);Acc:817766]	Ribosomal protein S12e; Ribosomal protein L7Ae/L30e/S12e/Gadd45; 50S ribosomal protein L30e-like	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9ZW36	3.0490009783650933	0.12419474887253314	22.869505429063963	24.550160180237775	6.20805422292222e-18	1.2077487306412317e-15	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_man_24h	R0967	AT2G29580	F16P2.4;<br>F16P2_4;<br>MOS4-associated complex subunit 5B	NA	NA	DNA binding; metal ion binding; mRNA binding; nucleic acid binding; protein binding; RNA binding	CCCH-type zinc fingerfamily protein with RNA-binding domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:817507]	RNA recognition motif domain; Zinc finger, CCCH-type; Nucleotide-binding alpha-beta plait domain superfamily; Torus domain; RNA-binding domain superfamily; Zinc finger, CCCH-type superfamily; Pre-mRNA-splicing factor Cwc2/Slt11	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4K087	1.7348504757315553	0.07974770008561263	24.063013645970827	21.754238352568382	2.4655578137658534e-17	3.5175291476392844e-15	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_man_24h	R0967	AT5G48240	MIF21.13<br>MIF21_13	nucleolus	rRNA processing	NA	Rrp15p protein [Source:NCBI gene (formerly Entrezgene);Acc:834877]	Ribosomal RNA-processing protein 15	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LFU8	1.3447432775028163	0.1564302507445716	20.246845002736663	8.596440081775432	3.4195573658837695e-8	3.569684274629886e-7	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_man_24h	R0967	AT5G15780	F14F8.160<br>F14F8_160	membrane	NA	NA	Pollen Ole e 1 allergen and extensin family protein [Source:NCBI gene (formerly Entrezgene);Acc:831434]	NA	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8GUM2	1.183169458902878	0.1360902361786996	20.888852821068703	8.694006948075707	2.2098419547207343e-8	6.39062403121942e-7	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_man_4h	R0967	AT4G37910	F20D10.30;<br>F20D10_30;<br>mitochondrial heat shock protein 70-1	cytoplasm; cytosol; mitochondrion; plant-type cell wall; plant-type vacuole; plasma membrane	protein folding; response to stress	ATP binding; ATP-dependent protein folding chaperone; nucleotide binding; protein binding; unfolded protein binding; zinc ion binding	mitochondrial heat shock protein 70-1 [Source:NCBI gene (formerly Entrezgene);Acc:829947]	Chaperone DnaK; Heat shock protein 70 family; Heat shock protein 70, conserved site; Heat shock protein 70kD, peptide-binding domain superfamily; Heat shock protein 70kD, C-terminal domain superfamily; ATPase, nucleotide binding domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4K410	2.6243506880960132	0.23188735436654032	21.90863039279771	11.317351458276365	1.276801907756364e-10	8.38146037606938e-10	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT5G13650	SUPPRESSOR OF VARIEGATION 3;<br>T6I14.3	chloroplast; cytosol; plastid; ribonucleoprotein complex	protein stabilization; response to cold; rRNA processing; translation; translational elongation	GTP binding; GTPase activity; translation elongation factor activity	elongation factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:831209]	Elongation factor EFG, domain V-like; Translational (tr)-type GTP-binding domain; Translation elongation factor EFTu-like, domain 2; Small GTP-binding protein domain; GTP-binding protein TypA; Translation protein, beta-barrel domain superfamily; P-loop containing nucleoside triphosphate hydrolase; Tr-type G domain, conserved site; EF-G domain III/V-like; BipA, domain V; GTP-binding protein TypA/BipA, C-terminal; GTP-binding protein BipA, GTP-binding domain; GTP-binding protein BipA, domain 2; GTP-binding protein BipA, domain 3	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O49289	1.9860356710938416	0.06868978198628793	21.78146907445086	28.913116531514113	7.233103675330704e-19	2.5798069775346174e-17	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT1G77030	F22K20.22;<br>F22K20_22	nucleus	NA	ATP binding; ATP hydrolysis activity; helicase activity; hydrolase activity; mRNA binding; nucleic acid binding; nucleotide binding; RNA binding; RNA helicase activity	putative DEAD-box ATP-dependent RNA helicase 29 [Source:NCBI gene (formerly Entrezgene);Acc:844039]	Helicase, C-terminal; DEAD/DEAH box helicase domain; DBP10, C-terminal; Helicase superfamily 1/2, ATP-binding domain; RNA helicase, DEAD-box type, Q motif; P-loop containing nucleoside triphosphate hydrolase; DDX54/DBP10 family, DEAD-box helicase domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q42406	2.143776626834639	0.08336336961875192	22.829081437346616	25.716050546407065	2.3405687938453047e-18	7.365907674748457e-17	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT4G34870	ARABIDOPSIS THALIANA CYCLOPHILIN 1;<br>ATCYP1;<br>CYCLOPHILIN;<br>rotamase cyclophilin 5;<br>ROTAMASE CYP	apoplast; chloroplast; cytoplasm; cytosol; Golgi apparatus; plant-type vacuole; plasma membrane	protein folding; protein peptidyl-prolyl isomerization; signal transduction	isomerase activity; peptidyl-prolyl cis-trans isomerase activity	rotamase cyclophilin 5 [Source:NCBI gene (formerly Entrezgene);Acc:829639]	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain; Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site; Cyclophilin-type peptidyl-prolyl cis-trans isomerase; Cyclophilin-like domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q681Q7	1.0150452633195075	0.10937733919674844	20.55535574488487	9.280215360639188	8.552959977302339e-9	4.1223726016727496e-8	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT1G03900	ATNAP4;<br>ATP-binding cassette I18;<br>F21M11.36;<br>NAP4;<br>non-intrinsic ABC protein 4	membrane	endocytosis; transmembrane transport	ATPase-coupled transmembrane transporter activity; protein binding	non-intrinsic ABC protein 4 [Source:NCBI gene (formerly Entrezgene);Acc:839378]	PH-like domain superfamily; NECAP, PHear domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8GUM2	1.0442554889258857	0.1255621024090968	20.888852821068703	8.316645459818542	4.576578185109353e-8	1.954865731763277e-7	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT4G37910	F20D10.30;<br>F20D10_30;<br>mitochondrial heat shock protein 70-1	cytoplasm; cytosol; mitochondrion; plant-type cell wall; plant-type vacuole; plasma membrane	protein folding; response to stress	ATP binding; ATP-dependent protein folding chaperone; nucleotide binding; protein binding; unfolded protein binding; zinc ion binding	mitochondrial heat shock protein 70-1 [Source:NCBI gene (formerly Entrezgene);Acc:829947]	Chaperone DnaK; Heat shock protein 70 family; Heat shock protein 70, conserved site; Heat shock protein 70kD, peptide-binding domain superfamily; Heat shock protein 70kD, C-terminal domain superfamily; ATPase, nucleotide binding domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YW8	1.1387293244018826	0.1302254865833254	21.65923914793899	8.744289265321818	1.4881404622926002e-8	6.968535206359224e-8	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT4G18970	F13C5.1	extracellular region	lipid catabolic process; lipid metabolic process	hydrolase activity; hydrolase activity, acting on ester bonds	GDSL-like Lipase/Acylhydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:827632]	GDSL lipase/esterase; GDSL lipase/esterase-like, plant; SGNH hydrolase superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q949U7	2.3639738864649473	0.1104936587516482	23.280924409525852	21.39465660901273	8.215952973914961e-17	1.723739153350786e-15	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT3G52960	NA	chloroplast; chloroplast envelope; chloroplast stroma; cytosol; plastid; thylakoid	cellular oxidant detoxification; cellular response to oxidative stress	antioxidant activity; oxidoreductase activity; peroxidase activity; thioredoxin peroxidase activity	Thioredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824462]	Redoxin; Thioredoxin domain; Thioredoxin-like superfamily; Peroxiredoxin-5-like	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94KD8	1.395602646931411	0.13551174838210833	18.65449925771926	10.298757588133022	3.94379313362264e-9	2.0142523403227805e-8	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT1G02640	ATBXL2;<br>BETA-XYLOSIDASE 2;<br>T14P4.8;<br>T14P4_8	extracellular region	carbohydrate metabolic process; metabolic process; xylan catabolic process	hydrolase activity; hydrolase activity, acting on glycosyl bonds; hydrolase activity, hydrolyzing O-glycosyl compounds; xylan 1,4-beta-xylosidase activity	beta-xylosidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:837940]	Glycoside hydrolase, family 3, N-terminal; Glycoside hydrolase family 3 C-terminal domain; Immunoglobulin-like fold; Glycoside hydrolase superfamily; Fibronectin type III-like domain; Glycoside hydrolase family 3 C-terminal domain superfamily; Glycoside hydrolase, family 3, N-terminal domain superfamily; Beta-D-xylosidase	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96261	1.4296082350359456	0.1657421819307416	24.086543901133645	8.625494236785983	7.880534354257164e-9	3.8241141764422525e-8	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT2G21490	dehydrin LEA;<br>F3K23.25;<br>F3K23_25	cytosol	response to abscisic acid; response to cold; response to water; response to water deprivation	metal ion binding; molecular_function	dehydrin LEA [Source:NCBI gene (formerly Entrezgene);Acc:816688]	Dehydrin; Dehydrin, conserved site	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C5C8	1.1606301311551237	0.04533822193788036	22.573743040604175	25.599374689756193	3.5482293842707745e-18	1.1004653452665881e-16	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT4G21860	methionine sulfoxide reductase B 2;<br>T8O5.70;<br>T8O5_70	chloroplast; chloroplast stroma; cytosol; plastid	protein repair; response to oxidative stress	metal ion binding; oxidoreductase activity; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor; peptide-methionine (R)-S-oxide reductase activity	methionine sulfoxide reductase B 2 [Source:NCBI gene (formerly Entrezgene);Acc:828274]	Peptide methionine sulphoxide reductase MrsB domain; Mss4-like superfamily; Peptide methionine sulfoxide reductase MsrB	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9CAF6	1.1137362120939898	0.11116002355250457	22.926644246928017	10.019215330302044	7.6205289015615e-10	4.337215917378088e-9	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT3G10690	DNA GYRASE A;<br>T7M13.23	chloroplast; chloroplast nucleoid; chromosome; mediator complex; mitochondrion; nucleus; plastid	DNA metabolic process; DNA topological change	ATP binding; DNA binding; DNA negative supercoiling activity; DNA topoisomerase activity; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity; isomerase activity; nucleotide binding	DNA GYRASE A [Source:NCBI gene (formerly Entrezgene);Acc:820238]	DNA topoisomerase, type IIA,  domain A; DNA gyrase, subunit A; DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat; DNA topoisomerase, type IIA, alpha-helical domain superfamily; DNA topoisomerase, type IIA, domain A, alpha-beta; DNA topoisomerase, type IIA-like domain superfamily; DNA gyrase/topoisomerase IV, subunit A, C-terminal	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9SZE4	1.3716094781073644	0.14674660907897125	18.5212979980928	9.34678822710811	1.94015602559474e-8	9.006364196904002e-8	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT4G29160	F19B15.190;<br>F19B15_190;<br>VPS32	endosome; ESCRT III complex; plasma membrane	intralumenal vesicle formation; protein transport; vacuolar transport	protein binding	SNF7 family protein [Source:NCBI gene (formerly Entrezgene);Acc:829037]	Snf7 family	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FHX0	2.544018022739676	0.1319712234780145	19.660863219323907	19.277066285314024	3.0996260941904274e-14	3.624699366976783e-13	At_XVE_RAPTOR_suc_4h	At_XVE_RAPTOR_suc_24h	R0967	AT5G42150	MJC20.26<br>MJC20_26	membrane; mitochondrion	fatty acid biosynthetic process; fatty acid metabolic process; lipid metabolic process; prostaglandin biosynthetic process; prostaglandin metabolic process	prostaglandin-E synthase activity; transferase activity	Glutathione S-transferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:834220]	Glutathione S-transferase, N-terminal; Glutaredoxin active site; Prostaglandin E synthase 2; Prostaglandin E synthase 2, C-terminal; Thioredoxin-like superfamily; Glutathione S-transferase, C-terminal domain superfamily; Glutathione Transferase family	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4JQG6	1.2980490659786097	0.16412959636369268	9.604399738750413	7.908683715411565	1.6564947029396736e-5	1.0341030038739904e-4	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	NA	NA	NA	NA	NA	NA	NA	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O23290	1.6187098927113386	0.1264750281142799	7.0888970763508325	12.798652167514916	3.711749330099633e-6	2.937421316005002e-5	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT3G23390	RPL36a A;<br>RPL36aA	cytosol; cytosolic large ribosomal subunit; ribonucleoprotein complex; ribosome	translation	structural constituent of ribosome	Zinc-binding ribosomal protein family protein [Source:NCBI gene (formerly Entrezgene);Acc:821920]	Ribosomal protein L44e; Zinc-binding ribosomal protein	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O23290	1.6187098927113386	0.1264750281142799	7.0888970763508325	12.798652167514916	3.711749330099633e-6	2.937421316005002e-5	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT4G14320	API2;<br>APICULATA 2;<br>FCAALL.124;<br>RPL36a B;<br>RPL36aB	cytosol; cytosolic large ribosomal subunit; ribonucleoprotein complex; ribosome	translation	structural constituent of ribosome	Zinc-binding ribosomal protein family protein [Source:NCBI gene (formerly Entrezgene);Acc:827074]	Ribosomal protein L44e; Zinc-binding ribosomal protein	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O80845	1.206701137738643	0.16440009245076406	8.843040640417174	7.340027123768413	4.799408927773174e-5	2.468815952446521e-4	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT2G45740	F4I18.28;<br>peroxin 11D	chloroplast; cytosol; membrane; mitochondrion; peroxisomal membrane; peroxisome	peroxisome fission; peroxisome organization; regulation of peroxisome size	identical protein binding; protein binding	peroxin 11D [Source:NCBI gene (formerly Entrezgene);Acc:819182]	Peroxisomal biogenesis factor 11	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P46644	1.1483868919873728	0.08263138650014228	10.276479989653708	13.897708130377255	5.405657028037208e-8	1.0861992090712264e-6	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT5G11520	ASPARTATE AMINOTRANSFERASE;<br>aspartate aminotransferase 3;<br>CHLOROPLAST PRECURSOR;<br>F15N18.110;<br>F15N18_110;<br>YELLOW-LEAF-SPECIFIC GENE 4;<br>YLS4	chloroplast; cytosol; peroxisome; plasma membrane; plastid	2-oxoglutarate metabolic process; amino acid metabolic process; aspartate metabolic process; biosynthetic process; glutamate metabolic process; leaf senescence; nitrogen compound metabolic process	catalytic activity; L-aspartate:2-oxoglutarate aminotransferase activity; pyridoxal phosphate binding; transaminase activity; transferase activity	aspartate aminotransferase 3 [Source:NCBI gene (formerly Entrezgene);Acc:831024]	Aspartate/other aminotransferase; Aminotransferases, class-I, pyridoxal-phosphate-binding site; Aminotransferase, class I/classII; Pyridoxal phosphate-dependent transferase, major domain; Pyridoxal phosphate-dependent transferase, small domain; Pyridoxal phosphate-dependent transferase	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94KD8	2.073508476861076	0.14469829181721622	8.531085760184643	14.329875293070804	2.9020712189874636e-7	4.0787580192545115e-6	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT1G02640	ATBXL2;<br>BETA-XYLOSIDASE 2;<br>T14P4.8;<br>T14P4_8	extracellular region	carbohydrate metabolic process; metabolic process; xylan catabolic process	hydrolase activity; hydrolase activity, acting on glycosyl bonds; hydrolase activity, hydrolyzing O-glycosyl compounds; xylan 1,4-beta-xylosidase activity	beta-xylosidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:837940]	Glycoside hydrolase, family 3, N-terminal; Glycoside hydrolase family 3 C-terminal domain; Immunoglobulin-like fold; Glycoside hydrolase superfamily; Fibronectin type III-like domain; Glycoside hydrolase family 3 C-terminal domain superfamily; Glycoside hydrolase, family 3, N-terminal domain superfamily; Beta-D-xylosidase	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C5C8	2.191581957040834	0.22964887776338969	8.812777025250103	9.5431860080712	6.127515888336782e-6	4.515750964126706e-5	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT4G21860	methionine sulfoxide reductase B 2;<br>T8O5.70;<br>T8O5_70	chloroplast; chloroplast stroma; cytosol; plastid	protein repair; response to oxidative stress	metal ion binding; oxidoreductase activity; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor; peptide-methionine (R)-S-oxide reductase activity	methionine sulfoxide reductase B 2 [Source:NCBI gene (formerly Entrezgene);Acc:828274]	Peptide methionine sulphoxide reductase MrsB domain; Mss4-like superfamily; Peptide methionine sulfoxide reductase MsrB	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9CAF6	1.0072057182223555	0.1294422323807471	9.197556419555758	7.781121351953483	2.438651134489219e-5	1.425502435887789e-4	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT3G10690	DNA GYRASE A;<br>T7M13.23	chloroplast; chloroplast nucleoid; chromosome; mediator complex; mitochondrion; nucleus; plastid	DNA metabolic process; DNA topological change	ATP binding; DNA binding; DNA negative supercoiling activity; DNA topoisomerase activity; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity; isomerase activity; nucleotide binding	DNA GYRASE A [Source:NCBI gene (formerly Entrezgene);Acc:820238]	DNA topoisomerase, type IIA,  domain A; DNA gyrase, subunit A; DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat; DNA topoisomerase, type IIA, alpha-helical domain superfamily; DNA topoisomerase, type IIA, domain A, alpha-beta; DNA topoisomerase, type IIA-like domain superfamily; DNA gyrase/topoisomerase IV, subunit A, C-terminal	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FMK9	2.037886226471652	0.32812238007879135	9.693313295525211	6.2107504705479055	1.143623509331318e-4	5.058607820598155e-4	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT5G63140	ATPAP29;<br>MDC12.10;<br>MDC12_10;<br>purple acid phosphatase 29	cellular_component; extracellular region	NA	acid phosphatase activity; hydrolase activity; metal ion binding	purple acid phosphatase 29 [Source:NCBI gene (formerly Entrezgene);Acc:836435]	Calcineurin-like phosphoesterase domain, ApaH type; Phosphoesterase At2g46880; Metallo-dependent phosphatase-like	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9M1X2	1.4915756367835002	0.09946645497829552	9.579074557857991	14.995765528277603	5.7024343089717526e-8	1.1282046955904114e-6	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT3G63170	AtFAP1;<br>fatty-acid-binding protein 1	chloroplast; chloroplast envelope; chloroplast stroma; cytosol; plastid	fatty acid metabolic process	fatty acid binding; intramolecular lyase activity	Chalcone-flavanone isomerase family protein [Source:NCBI gene (formerly Entrezgene);Acc:825492]	Chalcone isomerase; Chalcone isomerase, 3-layer sandwich; Chalcone isomerase, orthogonal bundle domain superfamily; Chalcone isomerase superfamily; Fatty-acid-binding protein 1	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9SKZ3	2.1694468863986067	0.1638782208302053	7.375303014647761	13.238164750680182	2.0922899986615524e-6	1.8530520490828935e-5	At_35S_FKBP12_ctrl_4h	At_35S_FKBP12_ctrl_24h	R1017	AT2G32060	F22D22.19;<br>F22D22_19	cellular anatomical entity; cytosolic ribosome; cytosolic small ribosomal subunit; nucleus; peroxisome; polysomal ribosome; ribonucleoprotein complex; ribosome	translation	structural constituent of ribosome	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein [Source:NCBI gene (formerly Entrezgene);Acc:817766]	Ribosomal protein S12e; Ribosomal protein L7Ae/L30e/S12e/Gadd45; 50S ribosomal protein L30e-like	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
